"repo","path","stratum","directory","physical_lines","head","document_reference","reference_count","confirmed_partial_source","confirmed_review","verified_scope","reviewed_sha","source_unchanged_since_review","whole_file_complete","behavior_complete"
"core","remoteentity/ownership_test.go","test_fixture","remoteentity","77","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/ownership_transfer_indeterminate_promises_test.go","test_fixture","remoteentity","150","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/promises_test.go","test_fixture","remoteentity","81","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/snapshot_delete_order_promises_test.go","test_fixture","remoteentity","90","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/snapshot_l2.go","primary","remoteentity","199","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","5","False","","","","unknown","unknown","unknown"
"core","remoteentity/snapshot_l2_cas_promises_test.go","test_fixture","remoteentity","140","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/snapshot_l2_delete_promises_test.go","test_fixture","remoteentity","58","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/snapshot_l2_test.go","test_fixture","remoteentity","150","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","remoteentity/snapshot_payload_identity_promises_test.go","test_fixture","remoteentity","93","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/syncer.go","primary","remoteentity","158","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","6","False","","","","unknown","unknown","unknown"
"core","remoteentity/transaction_manager.go","primary","remoteentity","1077","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","9","False","","","","unknown","unknown","unknown"
"core","remoteentity/transaction_wait_eviction_promises_test.go","test_fixture","remoteentity","115","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/versioned_lock.go","primary","remoteentity","515","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/versioned_lock_lua.go","primary","remoteentity","67","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/versioned_lock_unlock_test.go","test_fixture","remoteentity","240","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","remoteentity/wrapper.go","primary","remoteentity","213","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","robot/action/action.go","primary","robot/action","109","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/action/builtin.go","primary","robot/action","94","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/action/call.go","primary","robot/action","354","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/action/call_test.go","test_fixture","robot/action","181","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/action/guards_promises_test.go","test_fixture","robot/action","134","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/action/params.go","primary","robot/action","99","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/action/promises_test.go","test_fixture","robot/action","42","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/blackboard.go","primary","robot","113","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/context_guards_promises_test.go","test_fixture","robot","46","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/dialers.go","primary","robot","135","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/loadtest/admin.go","primary","robot/loadtest","172","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/loadtest/guards_promises_test.go","test_fixture","robot/loadtest","58","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/loadtest/loadtest_test.go","test_fixture","robot/loadtest","168","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/loadtest/manager.go","primary","robot/loadtest","622","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/lockstep.go","primary","robot","347","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","2","False","","","","unknown","unknown","unknown"
"core","robot/lockstep_apply_promises_test.go","test_fixture","robot","179","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/protocol/registry.go","primary","robot/protocol","233","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/robot.go","primary","robot","399","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/robot_impl_test.go","test_fixture","robot","324","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/robot_test.go","test_fixture","robot","302","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/runner/runner.go","primary","robot/runner","501","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/runner/runner_test.go","test_fixture","robot/runner","259","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/scenario/guards_promises_test.go","test_fixture","robot/scenario","21","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/scenario/promises_test.go","test_fixture","robot/scenario","54","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/scenario/scenario.go","primary","robot/scenario","364","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/scenario/scenario_test.go","test_fixture","robot/scenario","170","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/scenario/spec.go","primary","robot/scenario","244","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/session/session.go","primary","robot/session","387","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","robot/transport/transport.go","primary","robot/transport","373","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","room/downstream_handover_promises_test.go","test_fixture","room","135","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","room/eviction_notice_promises_test.go","test_fixture","room","113","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","room/guards_promises_test.go","test_fixture","room","141","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","room/jetstream_durable_identity_promises_test.go","test_fixture","room","55","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","room/jetstream_fanout_promises_test.go","test_fixture","room","156","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","room/jetstream_syncbus.go","primary","room","361","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","9","False","","","","unknown","unknown","unknown"
"core","room/jetstream_syncbus_test.go","test_fixture","room","220","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","room/nats_syncbus.go","primary","room","90","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","2","False","","","","unknown","unknown","unknown"
"core","room/room_broadcast.go","primary","room","1233","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","7","True","review/REVIEW-2026-09-18.md","construction, subscription, flush and close","6e09124aa3ea4036c43592be5b6893bb61cdfaf0","True","unknown","unknown"
"core","room/room_broadcast_test.go","test_fixture","room","473","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","room/room_manager.go","primary","room","470","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","3","True","review/REVIEW-2026-09-18.md","construction and room lifecycle","6e09124aa3ea4036c43592be5b6893bb61cdfaf0","True","unknown","unknown"
"core","room/room_manager_test.go","test_fixture","room","183","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","room/room_transport_sink.go","primary","room","948","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","4","True","review/REVIEW-2026-09-18.md","transport config and actual wire consumption","6e09124aa3ea4036c43592be5b6893bb61cdfaf0","True","unknown","unknown"
"core","room/room_transport_sink_test.go","test_fixture","room","483","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","room/sweep_interval_promises_test.go","test_fixture","room","67","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","safemap/bench_test.go","test_fixture","safemap","31","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","safemap/fast.go","primary","safemap","224","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","safemap/hash.go","primary","safemap","74","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","safemap/map.go","primary","safemap","22","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","safemap/map_test.go","test_fixture","safemap","306","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","safemap/sharded.go","primary","safemap","212","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","safemap/small.go","primary","safemap","135","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","saga/assembly.go","primary","saga","238","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","3","False","","","","unknown","unknown","unknown"
"core","saga/assembly_test.go","test_fixture","saga","93","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","saga/command_consumer.go","primary","saga","388","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","saga/command_consumer_test.go","test_fixture","saga","126","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","saga/compensation_version_promises_test.go","test_fixture","saga","108","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","saga/dataengine_step_benchmark_test.go","test_fixture","saga","44","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","saga/dataengine_step_inbox.go","primary","saga","318","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","saga/dataengine_step_inbox_test.go","test_fixture","saga","249","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","saga/digest_promises_test.go","test_fixture","saga","105","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","saga/engine.go","primary","saga","848","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","saga/engine_promises_test.go","test_fixture","saga","139","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","saga/engine_test.go","test_fixture","saga","702","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","saga/errors.go","primary","saga","17","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","saga/guards_promises_test.go","test_fixture","saga","69","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","saga/jetstream.go","primary","saga","163","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","saga/mongo_store.go","primary","saga","522","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","saga/nest.go","primary","saga","160","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","saga/nest_atomic_test.go","test_fixture","saga","124","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","saga/nest_start_consumer.go","primary","saga","119","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","saga/nest_start_consumer_test.go","test_fixture","saga","107","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
